feature,group,avgExpr,logFC,statistic,auc,pval,padj,pct_in,pct_out,TF.name,auc_TF_expr,combined_auc
MA0644.1,FB,0.296938524488604,0.401757773720407,15571613,0.607525710852399,1.75666151436814e-66,2.86754811754624e-66,100,100,ESX1,0.499945652173913,0.303729837724523
MA0708.1,FB,0.305430558747092,0.40028671360406,15550124,0.60668731858048,1.77307092089997e-65,2.86922105638042e-65,100,100,MSX2,0.500632549392927,0.303727418985305
MA0862.1,Lymphoid,0.514539354163115,0.469966568793272,1477435,0.620675038481445,3.84335711264461e-09,8.09927798314372e-09,100,100,GMEB2,0.489284850073602,0.303686893147821
MA0899.1,Adipo,0.437967780270529,0.421229862547382,872422,0.607677975015063,4.46237918987285e-05,0.00011763020761997,100,100,HOXA10,0.499705014749263,0.303659731467704
MA0701.2,FB,0.289742167376103,0.41014968301791,15604279.5,0.608800192733856,5.0517924209892e-68,8.39340121616468e-68,100,100,LHX9,0.498782304379038,0.303658763038195
MA1512.1,Neuron,0.531296106115422,0.440640905381346,1009495,0.640360075080133,2.46199473137657e-08,1.37063288776636e-07,100,100,KLF11,0.474160280478468,0.303633312807208
MA1152.1,FB,0.615996216748803,0.459336483797942,15778422,0.615594353756359,1.52305786634139e-76,2.63619760624288e-76,100,100,SOX15,0.493210033084678,0.303617311582915
MA0516.2,FB,0.447918090276528,0.45492560028544,16238152,0.633530696963076,1.67296844897762e-101,3.42866610697062e-101,100,100,SP2,0.479240086301071,0.303613305886962
MA1522.1,Neuron,0.495098385848391,0.405384685173682,964429,0.611773041817401,8.98384351645432e-06,3.11718477361624e-05,100,100,MAZ,0.496043322682814,0.303465932390876
MA0148.4,PC,0.432312229580776,0.415844683724069,4789482,0.607061715194396,1.82158830033305e-21,6.17684032749298e-21,100,100,FOXA1,0.499822804996899,0.303423289294691
MA1155.1,CM,0.256979503560976,0.446084794782013,16625072,0.610118722900983,6.49272838959972e-74,9.53459720204998e-74,100,100,ZSCAN4,0.497244532286481,0.303378199008124
MA0876.1,FB,0.305430558747092,0.40028671360406,15550124,0.60668731858048,1.77307092089997e-65,2.86922105638042e-65,100,100,BSX,0.499815576328849,0.303231771787707
MA1100.2,CM,0.207527002446509,0.384629712333489,16524147.5,0.606414923780629,3.78249234592029e-69,5.43687724481028e-69,100,100,ASCL1,0.499888105628287,0.303139607473421
MA0645.1,PC,0.921998363369627,0.523962657966883,5001411,0.633923489022846,1.15551021029027e-32,5.56135881855832e-32,100,100,ETV6,0.477933264914261,0.302973122814529
MA0817.1,Adipo,0.406280641723423,0.392631020986698,869031,0.605316003385191,6.53551456966289e-05,0.000168120478240294,100,100,BHLHE23,0.499957859249895,0.302632493222162
MA0467.1,FB,0.260535556194788,0.392688396212132,15506341,0.604979127001467,1.86319656054787e-63,2.982713807229e-63,100,100,Crx,0.500219303036924,0.30262223726056
MA0136.2,PC,0.85912158953918,0.399135887544781,4779448,0.605789916438233,5.36791631314533e-21,1.79572447067552e-20,100,100,ELF5,0.499424116239922,0.302546093644221
MA0018.4,Neuron,1.11216243843885,1.0489138092532,1125763,0.714113174609518,1.8025893408801e-17,3.63440986026096e-16,100,100,CREB1,0.423521471357462,0.302442262426371
MA0905.1,Adipo,0.491009482353907,0.477380773502694,868319,0.604820065962463,7.07379369855759e-05,0.000180720893805615,100,100,HOXC10,0.499873577749684,0.302333570267456
MA0884.1,FB,0.305177646919548,0.386922016878506,15492739.5,0.604448465151846,7.79229167854354e-63,1.24210461371656e-62,100,100,DUXA,0.500136708386654,0.302306865750409
MA0800.1,Mesothelial,0.183985574906648,0.391293486304526,7544918,0.602654263595613,1.44291630088159e-30,2.03097275558051e-30,100,100,EOMES,0.501483847571944,0.302221378863564
MA0710.1,FB,0.287736065447342,0.392008092387253,15497931,0.604651011267518,4.51702120587167e-63,7.21562702265581e-63,100,100,NOTO,0.499707075751428,0.302148388690635
MA0650.2,Mesothelial,0.333798881658514,0.377199382842454,7559259,0.603799758456422,3.2424564814497e-31,4.59861698699901e-31,100,100,HOXA13,0.50029390198315,0.302077337174646
MA0768.1,Endocardial,0.386651491327269,0.382087426870454,6099720,0.606404883910883,1.2969206964675e-26,2.96780012136428e-26,100,100,LEF1,0.498139195993488,0.302074041317891
MA0909.2,Adipo,0.374909088494784,0.356275160753119,867232,0.604062925543215,7.97712543595069e-05,0.000201726629668448,100,100,HOXD13,0.499957859249895,0.302006007106814
MA0666.1,FB,0.305430558747092,0.40028671360406,15550124,0.60668731858048,1.77307092089997e-65,2.86922105638042e-65,100,100,MSX1,0.497497639595493,0.301825508966308
MA0050.2,FB,1.52986445626969,1.37211656358887,16326343,0.636971464465183,1.06324847781232e-106,2.25978166509398e-106,100,100,IRF1,0.473742079965043,0.301760186454115
MA0870.1,EC,0.331198910340862,0.400876434726816,8726086,0.603437679906643,1.48211175566903e-35,6.04183262147048e-35,100,100,Sox1,0.5,0.301718839953322
MA0648.1,Mesothelial,0.309100205222007,0.372475743690426,7546368,0.602770083102493,1.24167465300322e-30,1.75101945395161e-30,100,100,GSC,0.500310076776352,0.301571946555496
MA0676.1,Mesothelial,0.468159581315952,0.457605109913809,7551982,0.603218504282926,6.93040728339221e-31,9.81040575599733e-31,100,100,Nr2e1,0.499722991689751,0.30144215560288
MA0481.3,FB,0.699248394461833,0.839200003817105,17722515,0.691443045975218,1.60937465543994e-206,5.40807879710899e-206,100,100,FOXP1,0.435945897968101,0.301431759571466
MA0747.1,FB,0.34564737676884,0.334945986452041,15447668.5,0.602690022316552,8.48121227726108e-61,1.34046278788915e-60,100,100,SP8,0.5,0.301345011158276
MA0685.1,Myeloid,0.656927417374688,0.585546232814618,9392791.5,0.669366247243426,1.25301037311687e-89,7.24609099492392e-89,100,100,SP4,0.450173937180226,0.301331238937126
MA1102.2,Neuron,0.320831246223714,0.281548093791974,952649,0.604300551429193,3.42140843162619e-05,0.000109075670512527,100,100,CTCFL,0.4986079473551,0.301309057533665
MA0702.2,EC,0.369783966731366,0.413007071076812,8755957,0.605503358257337,6.39224286587485e-37,2.74058228617393e-36,100,100,LMX1A,0.497568431516618,0.301279356246148
MA0901.2,Endocardial,0.448797754465367,0.418926409247811,6061243,0.60257968525943,7.52544076260512e-25,1.68587952219322e-24,100,100,HOXB13,0.499954865499188,0.301262645496421
MA0869.1,Endocardial,0.453523852015153,0.441429691556339,6104008,0.6068311762886,8.17411790328923e-27,1.88206541847338e-26,100,100,Sox11,0.496383970929405,0.301221268969897
MA0599.1,Myeloid,0.640270913317238,0.548272845182845,8981532,0.640058322314165,6.9623150713831e-62,2.63649088489939e-61,100,100,KLF5,0.470539142902854,0.301172494389545
MA0609.2,Neuron,0.989779640183098,0.891736341666346,1095537,0.694939703092203,9.62075609972417e-15,1.38020847122966e-13,100,100,CREM,0.433321661531708,0.301132426808265
MA0684.2,Mesothelial,0.501790234967856,0.440094397345759,7587903.5,0.606087752845965,1.56533221520635e-32,2.23704565621444e-32,100,100,RUNX3,0.496578851517795,0.30097036022725
MA0770.1,Mesothelial,0.720750170243845,0.66256146214357,7886791,0.629961547923716,5.89702516067292e-48,9.50147034527429e-48,100,100,HSF2,0.477652266707563,0.300902561304368
MA1102.2,Endocardial,0.316167112634473,0.296198343610365,6056535,0.602111638497701,1.22453395945087e-24,2.73503692739624e-24,100,100,CTCFL,0.499701257323918,0.300875942806666
MA0648.1,Adipo,0.346992285372874,0.378262686629212,864906,0.602442770423462,0.000102893635068014,0.000255862172535795,100,100,GSC,0.499410029498525,0.300865961748354
MA0781.1,CM,0.24140144392337,0.359068457079514,16405074.5,0.602045098092537,9.81142824563977e-64,1.39948861782931e-63,100,100,PAX9,0.499716300609863,0.300851749219104
MA1515.1,Myeloid,0.752970586803673,0.673156900708337,9410294,0.670613542335879,6.32774013788497e-91,3.71692452193873e-90,100,100,KLF2,0.448472655892289,0.300751836408707
MA1108.2,FB,0.304956432522324,0.571015258303195,15931103,0.621551195418084,1.9503072233447e-84,3.56600291327241e-84,100,100,MXI1,0.483867220418865,0.300748249274971
MA0705.1,Mesothelial,0.340799027900521,0.38329850549172,7523372.5,0.600933305536652,1.31825997699333e-29,1.83817185577015e-29,100,100,Lhx8,0.500340109972619,0.300671036178418
MA0806.1,Lymphoid,0.0749831668328913,0.337734652007402,1433078,0.602040524826413,6.32090508005771e-07,1.14729809968931e-06,100,100,TBX4,0.499363543788187,0.300637089981418
MA1564.1,Lymphoid,0.448442100467794,0.334483675823449,1431166,0.601237287679888,7.73510373028559e-07,1.39718822827919e-06,100,100,SP9,0.499830278343517,0.300516600851539
MA0650.2,Adipo,0.379110147656448,0.390069123509061,863038,0.601141631230127,0.000125902955895981,0.000307946246224267,100,100,HOXA13,0.499831436999579,0.300469485378025
MA0756.1,Adipo,0.354848570058029,0.339610519299543,864277,0.602004645930632,0.000110157398699583,0.000271212605379171,100,100,ONECUT2,0.498862199747156,0.300317361926962
MA1592.1,FB,0.458602482195854,0.588548105247696,16797596.5,0.655357396454321,1.05991916481384e-136,2.5506441837133e-136,100,100,ZNF274,0.458236621773464,0.300308759405481
MA0613.1,Neuron,0.478157908652849,0.416233343380651,946647,0.600493260486067,6.54666544491427e-05,0.000195352496876242,100,100,FOXG1,0.499789082932591,0.300119975965533
MA0464.2,Myeloid,0.769456173240978,0.858519603512535,9914963,0.706578185501874,2.17871142800581e-132,1.80590969476926e-131,100,100,BHLHE40,0.424285927568161,0.299791180835091
MA0506.1,Lymphoid,0.60295602493204,0.627646001369678,1659583,0.697195979781278,6.19774013080102e-22,2.87174791153886e-21,100,100,NRF1,0.429917558965673,0.299736793748247
MA0719.1,PC,0.347469785198982,0.386846611319091,4742789.5,0.601143490815075,2.49983477089609e-19,7.90202008088341e-19,100,100,RHOXF1,0.497763325019871,0.299227182802164
MA1601.1,PC,0.715175275086052,0.714892681802666,5300733,0.671862232025829,1.14534624779569e-52,8.37674804760377e-52,100,100,ZNF75D,0.445212585205383,0.299121521222079
MA0014.3,Myeloid,0.308554845292602,0.351721866168025,8425845,0.600457941337758,1.09447630143369e-32,2.48170006343324e-32,100,100,PAX5,0.498018580617024,0.29903921166525
MA0625.1,SMC,0.892602346185941,0.739919346846012,1640304,0.609245518696843,1.41484334515664e-08,1.30305325368748e-07,100,100,NFATC3,0.490291949086914,0.298708172834343
MA0688.1,Mesothelial,0.278810922537749,0.50634331661437,7826480,0.625144175317186,1.35350707648713e-44,2.13020312037848e-44,100,100,TBX2,0.477809541610354,0.298699851848688
MA0018.4,EC,0.631229808702562,0.627606294687907,9086211,0.628341513592946,8.5769080811534e-54,5.87006736563342e-53,100,100,CREB1,0.475174102087565,0.29857161452587
MA0746.2,Neuron,0.526204462047277,0.408466539167544,984478,0.624490865229386,7.59419852518378e-07,3.16495648032799e-06,100,100,SP3,0.478024344587107,0.298521836551912
MA0851.1,FB,0.688080299572793,0.774389140216379,17259099,0.673362893660851,9.99286236179767e-170,2.77125476650597e-169,100,100,Foxj3,0.443067706545148,0.298345352966918
MA1116.1,Endocardial,0.863496837548699,0.812164439529626,6574217,0.653577098078264,1.37720226954216e-53,4.6488366202645e-53,100,100,RBPJ,0.456370396777993,0.298273239574987
MA0765.2,PC,0.976466248453914,0.697008174693625,5102906,0.646787871597758,6.76134453209887e-39,3.62875037478112e-38,100,100,ETV5,0.461012156109558,0.298177071230794
MA0163.1,FB,0.613671424419521,0.732152117439997,18884788,0.73678906957146,0,0,100,100,PLAG1,0.4043473188926,0.297918684870593
MA0106.3,CM,0.279015066456142,0.436518289946623,16768690,0.615389318465658,5.64757095468337e-81,8.47703809294526e-81,100,100,TP53,0.483950020318242,0.297817673175084
MA1522.1,SMC,0.487256721025513,0.400700389452805,1636835,0.607957054665566,2.08627174049537e-08,1.8310102569524e-07,100,100,MAZ,0.48979851453357,0.297776462275398
MA0147.3,Myeloid,0.439737613139281,0.494034294840473,8928080,0.636249128354344,1.16200066089894e-58,4.22854874649079e-58,100,100,MYC,0.467635142044837,0.297532451513887
MA1483.1,Endocardial,0.722330368137522,0.52175549779842,6232096,0.619565070429704,3.63468582965154e-33,9.1603906382434e-33,100,100,ELF2,0.479347983422317,0.296987267109384
MA0486.2,Mesothelial,0.796683826544604,0.736587737472544,8037341,0.641986807758789,6.79958207299789e-57,1.19072493578789e-56,100,100,HSF1,0.461966751015218,0.296576559774959
MA1589.1,Myeloid,0.471858884508719,0.505280130417678,8947342,0.63762181214642,8.20589526239605e-60,3.03049399294429e-59,100,100,ZNF140,0.465000839131536,0.296494677696656
MA0516.2,PC,0.451443593281096,0.374552334689359,4848988,0.614604036978747,2.31255966677042e-24,8.80188526229967e-24,100,100,SP2,0.482222512054774,0.296375902630896
MA0652.1,EC,1.01332912571008,0.801331430274489,8717807,0.602865159700912,3.5038588193955e-35,1.41290739419948e-34,100,100,IRF8,0.491593447724424,0.296364562370307
MA0846.1,Mesothelial,0.683569048149795,0.613783075416893,7755275,0.619456638774134,8.66086731363728e-41,1.31857286040274e-40,100,100,FOXC2,0.478416835204018,0.29635848466844
MA0823.1,Myeloid,0.346011966214868,0.410082586572709,8584642,0.611774422914455,4.6474892463249e-40,1.17926087678856e-39,100,100,HEY1,0.484412463615364,0.296351155380859
MA1566.1,Mesothelial,0.172898183814433,0.430870438863908,7722593,0.61684614696457,4.22536064856351e-39,6.36791726025935e-39,100,100,TBX3,0.480255769408953,0.296243920917418
MA0657.1,Neuron,0.507211456285742,0.42815587279704,981200,0.622411508396402,1.15670975450339e-06,4.6392767573093e-06,100,100,KLF13,0.475905024520299,0.296208764165106
MA0759.1,PC,0.928432453034545,0.782157000906465,5268045,0.667719063026285,3.03697993558796e-50,2.02284556423984e-49,100,100,ELK3,0.442979776067597,0.295786041015449
MA0659.2,FB,0.428127534483659,0.493869420119823,16026372,0.625268110740036,1.46386586644119e-89,2.79295124390058e-89,100,100,MAFG,0.472616888791785,0.295512269158673
MA0474.2,PC,1.4043281966112,1.16226368524577,5537955,0.70192986652197,5.17282858234988e-72,6.8909466472018e-71,100,100,ERG,0.420926856615147,0.295461132279383
MA0060.3,Myeloid,0.389846717635998,0.386826342222249,8435351.5,0.601135410887616,4.1660505854287e-33,9.53335502064359e-33,100,100,NFYA,0.490861768490201,0.295074390890379
MA0605.2,SMC,0.606296254734592,0.510584176116714,1623553,0.603023823399086,8.86484682000805e-08,6.96123760813264e-07,100,100,ATF3,0.488155713608134,0.294369524834086
MA1624.1,EC,0.934667541561569,0.823412501143897,8745098,0.604752422526689,2.01854716466247e-36,8.50754906688249e-36,100,100,Stat5a,0.486563305527942,0.294250337730617
MA1596.1,FB,0.321329080973478,0.309662455293297,15450029,0.602782117107276,6.6471755022297e-61,1.05282227699859e-60,100,100,ZNF460,0.488054421954493,0.294190477729297
MA0502.2,Neuron,0.459408800799142,0.405806047981056,949981,0.602608140193562,4.57770548006819e-05,0.000141699928968086,100,100,NFYB,0.488046235558524,0.294100634338391
MA0599.1,Neuron,0.5692673568114,0.421797933237759,946939,0.60067848690316,6.34642386204799e-05,0.000190904524237411,100,100,KLF5,0.489607973362919,0.294096976615361
MA0745.2,Lymphoid,0.36521953857114,0.55546139737601,1450631,0.609414594718128,9.23771593650266e-08,1.79930446178355e-07,100,100,SNAI2,0.482433808553972,0.294002203918241
MA0496.3,FB,0.723956711810036,0.817224989918802,16644957,0.649402173913043,1.42717068919621e-126,3.21652366809779e-126,100,100,MAFK,0.452490207247417,0.293848124260836
MA0510.2,FB,0.57947615646435,0.530354514913361,15416895,0.601489395736446,1.9925629182e-59,3.1426045179222e-59,100,100,RFX5,0.488219104060676,0.293658613888445
MA0871.2,Lymphoid,0.459463144619921,0.46127986158588,1466294,0.615994669731739,1.49337058184559e-08,3.04386462857052e-08,100,100,TFEC,0.47644103768829,0.293485139657445
MA0770.1,Endocardial,0.771675893234264,0.702828701099299,6432048,0.639443338505575,1.7233148464425e-44,5.06138927340985e-44,100,100,HSF2,0.458528700770587,0.293203123221368
MA1515.1,FB,0.587377553803705,0.565049912382723,15823754,0.617362979493742,7.59462295393657e-79,1.33622375557469e-78,100,100,KLF2,0.474874430381722,0.293169893225854
MA0641.1,PC,0.819875234085646,0.55776258266644,4924943,0.624231251900442,2.43320755530104e-28,1.05533304433406e-27,100,100,ELF4,0.469479618328554,0.293063849890975
MA0117.2,Mesothelial,0.470464116193892,0.485861954019176,7847904.5,0.626855468437986,8.95319634308471e-46,1.42411182770601e-45,100,100,Mafb,0.466704487726327,0.292556260275797
MA0724.1,FB,0.319073792385962,0.390478357898928,15532174,0.605987000218484,1.2062192360308e-64,1.94349794833472e-64,100,100,VENTX,0.482549119822716,0.292418493579437
MA0510.2,Neuron,0.713586586694508,0.547263068754037,956499,0.606742749051825,2.23067471495859e-05,7.29861112876802e-05,100,100,RFX5,0.481049497953946,0.291873294818577
MA0495.3,FB,0.350523952710964,0.412209564864217,15520470,0.605530369237492,4.18254866692209e-64,6.71006732370727e-64,100,100,MAFF,0.481368878554262,0.2914834747704
MA1513.1,Myeloid,0.499125945284314,0.436502787614252,8788116,0.62627475838891,1.21742322345458e-50,3.73743919628443e-50,100,100,KLF15,0.464545213868083,0.290932941575958
MA0798.2,FB,0.434040800603593,0.461126365488895,15592709,0.608348770248759,1.78409617462728e-67,2.95763499171545e-67,100,100,RFX3,0.477887750085833,0.290722425081663
MA0108.2,SMC,0.289662368284872,0.431675340831884,1642911,0.610213816687485,1.05368582451006e-08,9.82562031355633e-08,100,100,TBP,0.476376611833589,0.290691590487627
MA0089.2,FB,0.707135216259781,0.906028306013995,17120213,0.667944263241674,2.07965085894826e-159,5.48204784726289e-159,100,100,NFE2L1,0.435159141983208,0.290662052484853
MA0079.4,EC,0.585127083078104,0.489293782074641,9163335,0.633674893028483,3.33404995358525e-58,2.43843261311235e-57,100,100,SP1,0.458584155249168,0.290593265522074
MA0614.1,Neuron,0.478157908652849,0.416233343380651,946647,0.600493260486067,6.54666544491427e-05,0.000195352496876242,100,100,Foxj2,0.483875152320183,0.290563767884939
MA1625.1,PC,0.952798314077127,0.821810904848304,4972927,0.630313172521897,5.13582298208611e-31,2.39457746539765e-30,100,100,Stat5b,0.460884456563332,0.290501543982464
MA1563.1,Neuron,0.555294740613826,0.545727927224556,1011197,0.641439716730449,1.92257142559626e-08,1.10326021807293e-07,100,100,SOX18,0.451698722889228,0.289737500857572
MA1099.2,Mesothelial,0.349461035646663,0.407523010032504,7756213,0.619531562013758,7.73679639067374e-41,1.18029654548929e-40,100,100,HES1,0.467076428094458,0.289368589077166
MA0470.2,Myeloid,0.412576741718274,0.393012557533131,8482572.5,0.604500559955503,3.12489765425837e-35,7.37713180404033e-35,100,100,E2F4,0.478325713448873,0.289148161620959
MA0739.1,Mesothelial,0.107972821424828,0.418064443493327,7601561,0.607178652787496,3.60625427415066e-33,5.17358786253152e-33,100,100,Hic1,0.476104838220118,0.2890806942561
MA1122.1,FB,0.422554077601157,0.438817245725974,15489616.5,0.604326621461344,1.08119262650045e-62,1.71976481741863e-62,100,100,TFDP1,0.478217601985081,0.28899962773099
MA0089.2,Myeloid,0.847506991655527,0.93880203497537,9662833,0.688610437371035,1.08980768257569e-110,8.29588297144352e-110,100,100,NFE2L1,0.419334552657375,0.288758149710182
MA1512.1,FB,0.42770797266826,0.432751009129067,16096458.5,0.628002532070289,1.98353499491451e-93,3.86349113891965e-93,100,100,KLF11,0.459550294172727,0.288598748354119
MA0649.1,Myeloid,0.318535471235678,0.39192423741949,8517231,0.606970457225136,7.79040406435029e-37,1.90545620721486e-36,100,100,HEY2,0.474584362650202,0.288058687589693
MA0833.2,Myeloid,0.796119986299104,0.809151449398745,9075308,0.646741158742664,9.46588477239873e-68,3.98957629390364e-67,100,100,ATF4,0.445077789809487,0.287850125512011
MA0469.3,Lymphoid,0.477709434548345,0.43221101601084,1475091,0.619690316791353,5.13527986402545e-09,1.07308649259467e-08,100,100,E2F3,0.464383448273544,0.287773926173294
MA0859.1,PC,0.406547728092815,0.402238312539867,4831208,0.612350441016562,1.77725430980183e-23,6.46747178103495e-23,100,100,Rarg,0.469707576277823,0.287625641482545
MA0609.2,EC,0.67677765565746,0.64170438317618,9164804,0.633776479232398,2.73676848404126e-58,2.0214151377176e-57,100,100,CREM,0.453654147037213,0.287515328098422
MA0692.1,Lymphoid,0.470527369992504,0.495539615613816,1475324,0.619788200816008,4.98996780570227e-09,1.04565055703761e-08,100,100,TFEB,0.463610038447837,0.287340031609825
MA0619.1,FB,0.399830901460157,0.449679245163188,15675609,0.611583109647617,1.88506688451951e-71,3.18879794977676e-71,100,100,LIN54,0.469512937357595,0.287146182248945
MA1124.1,Neuron,0.349174342601214,0.394975229200554,964981,0.612123195866152,8.42071467733177e-06,2.94922683065235e-05,100,100,ZNF24,0.468982821518489,0.287075263514223
MA0609.2,FB,0.759090470582286,0.848338094666943,17378393,0.678017143169262,7.51738188095363e-179,2.18208828139744e-178,100,100,CREM,0.423298987171884,0.287003969988723
MA0147.3,CM,0.397137146413915,0.532754925150773,17343553,0.636486049920597,1.59809067699966e-112,2.5973325600038e-112,100,100,MYC,0.450811689258944,0.286935351354457
MA0771.1,Endocardial,0.664200313983496,0.583797436624525,6177911,0.614178257816222,2.15496787481364e-30,5.20260852624911e-30,100,100,HSF4,0.466992264702116,0.286816495548398
MA1633.1,FB,1.05972305918019,1.28613151445671,17842921.5,0.696140699616093,1.12569463819849e-216,3.96117075517015e-216,100,100,BACH1,0.411743324541964,0.286631286008899
MA1579.1,SMC,0.577995956281829,0.514213956461454,1633399,0.60668084757088,3.05186274007688e-08,2.55807820685095e-07,100,100,ZBTB26,0.471404381223413,0.285992009549246
MA1464.1,Lymphoid,0.601762593206263,0.600816184732932,1547826,0.650246516505011,2.2281150971267e-13,6.4176597006043e-13,100,100,ARNT2,0.439041778414094,0.28548538701393
MA0834.1,EC,0.722375801501998,0.671403050353929,9073665.5,0.627473950814712,4.30432930666888e-53,2.86699077033481e-52,100,100,ATF7,0.454390560573972,0.285118240256262
MA0600.2,FB,0.703203073484979,0.690136609927709,16171275.5,0.630921513624021,1.19281192489296e-97,2.40496674586527e-97,100,100,RFX2,0.45093770482849,0.284506299280533
MA0604.1,Lymphoid,0.86156502843681,0.755971795675048,1619283,0.680265824443952,1.37121746824924e-18,5.441107613372e-18,100,100,Atf1,0.417750112587633,0.28418112475098
MA0761.2,Lymphoid,2.7892937919452,2.20300815088492,1758928,0.738931123254892,1.95770075781761e-31,1.60488435750762e-30,100,100,ETV1,0.384125899860862,0.283842582655483
MA0599.1,EC,0.547351171318451,0.445824329726935,8731446.5,0.603808376193975,8.46929110209708e-36,3.49065810064332e-35,100,100,KLF5,0.469837852789904,0.283692030967536
MA0101.1,FB,0.952398390290188,0.999458321324924,17065872,0.665824151814976,1.84599290096456e-155,4.81507239202644e-155,100,100,REL,0.425531208058928,0.283328955676638
MA0112.3,CM,0.568254012596322,0.82128993544974,19482865.5,0.714996062411737,3.54946961815893e-276,7.67508502941032e-276,100,100,ESR1,0.395500804013723,0.282781517550488
MA1600.1,Mesothelial,0.349907775369637,0.372499257008458,7586049,0.605939623690441,1.90845058925064e-32,2.72218764738236e-32,100,100,ZNF684,0.465316091403157,0.281953457321936
MA0017.2,PC,0.621162315252197,0.668733017540146,5284737,0.669834756153439,1.78736718117433e-51,1.25790180863778e-50,100,100,NR2F1,0.420513718480235,0.281674704077384
MA0624.1,SMC,0.866409793891665,0.713298743073545,1629110,0.605087817236447,4.87716920010326e-08,3.99820683876597e-07,100,100,NFATC1,0.465164114809611,0.281465138886871
MA1542.1,Myeloid,0.36069479084,0.416295320962055,8624760,0.614633385035238,4.80701378961071e-42,1.26714921803872e-41,100,100,OSR1,0.455667772324907,0.280068625355524
MA1511.1,FB,0.420361302317126,0.424523073034444,15884860,0.61974702706077,5.27468220359546e-82,9.52763419826202e-82,100,100,KLF10,0.451705265457723,0.27994299537512
MA0051.1,FB,1.04272043372599,1.01074407684697,16030578,0.625432207621961,8.62416998740425e-90,1.64964892579579e-89,100,100,IRF2,0.447495064608758,0.279877826158188
MA0685.1,EC,0.474617821244112,0.38241892057823,8778381,0.60705405195142,5.79777933871802e-38,2.54420199216685e-37,100,100,SP4,0.459595764360116,0.278999471014518
MA0604.1,Myeloid,0.527741245957218,0.459859411810925,8513945,0.606736284297052,1.10957106279739e-36,2.70503272172174e-36,100,100,Atf1,0.459502015519123,0.278796545523079
MA1421.1,Mesothelial,0.922452204690327,1.03155823307753,9388112,0.749880346468064,3.33068128899448e-172,1.2874032339844e-171,100,100,TCF7L1,0.371272728579781,0.27841012234155
MA0025.2,Myeloid,0.584203431704126,0.545929129122605,8559674,0.609995107738432,7.54723073258551e-39,1.87050967658099e-38,100,100,NFIL3,0.456332628177788,0.278360670689871
MA0843.1,Myeloid,0.515552308659125,0.489431218583234,8596092.5,0.612590429339602,1.27531813369309e-40,3.26937226025789e-40,100,100,TEF,0.453809176143865,0.277999158052221
MA0604.1,EC,0.653347758057509,0.603546299997032,9274142,0.641337563210442,7.49151069827509e-65,6.35075793285593e-64,100,100,Atf1,0.431881471236548,0.276981810358588
MA0032.2,PC,0.515053034164919,0.482889418715843,4854188,0.615263131410882,1.26417905151173e-24,4.88641229237178e-24,100,100,FOXC1,0.449315955041141,0.276447541491483
MA0831.2,Lymphoid,0.407706075691013,0.452322424931449,1432840.5,0.601940750337763,6.48196159655604e-07,1.17367557063854e-06,100,100,TFE3,0.459230253473413,0.276429403353587
MA1653.1,PC,0.51972348152869,0.427044778216111,4941377,0.626314243803847,3.04792648948532e-29,1.35342450068812e-28,100,100,ZNF148,0.440334589288473,0.275787825310888
MA0043.3,Myeloid,0.84131783539347,0.844996094805737,9154497,0.65238446975973,6.46593923264866e-73,2.97752510342957e-72,100,100,HLF,0.422269517647239,0.275482075365991
MA0750.2,PC,0.793040898006608,0.549388697873233,4855144,0.615384303387251,1.13090971233159e-24,4.39405544478838e-24,100,100,ZBTB7A,0.447042649620457,0.275103029521076
MA1653.1,FB,0.589376814981115,0.614665137661524,17270266,0.673798573613409,1.43173865443752e-170,4.00028852513255e-170,100,100,ZNF148,0.408014665719904,0.274919699775423
MA1632.1,EC,0.666033140593412,0.614924181423149,8882876,0.614280226477071,5.09927466192032e-43,2.50267032749511e-42,100,100,ATF2,0.446637749059947,0.274360737645754
MA0475.2,PC,1.28057532677429,1.06254258159758,5470970,0.693439589495708,3.0859463375192e-66,3.65415232982432e-65,100,100,FLI1,0.394316996283595,0.273435016034076
MA0463.2,Endocardial,0.727724733624719,0.676364107943373,6506137,0.646808911260402,4.01734631092688e-49,1.24872514497977e-48,100,100,BCL6,0.421115828251891,0.272381470386128
MA0793.1,Mesothelial,0.439305613730371,0.517588362117944,8001252,0.639104180045817,1.11304563202834e-54,1.9000733214946e-54,100,100,POU6F2,0.425161787869784,0.271722675823332
MA0073.1,Neuron,0.463992160567192,0.384399775568411,951109,0.60332367238014,4.04965500407951e-05,0.000126934564413585,100,100,RREB1,0.449015477189557,0.270901666653525
MA0851.1,PC,0.561651510692366,0.496943796090183,4837982,0.613209038263347,8.21028907762555e-24,3.03211665936072e-23,100,100,Foxj3,0.441312140405366,0.270616593191914
MA0518.1,Mesothelial,1.58555728631175,1.53263026890352,9152643,0.731072137181417,1.49583941519564e-147,5.19021490109742e-147,100,100,Stat4,0.369274163144156,0.269966051655677
MA0518.1,Endocardial,1.6347215675245,1.5515137106735,7185748,0.714372574766195,1.20554183650272e-102,8.40499261711239e-102,100,100,Stat4,0.377025236747357,0.269336489127044
MA0857.1,PC,0.445738155898418,0.451871635343547,4936809,0.625735254695002,5.44822781617086e-29,2.40495736737483e-28,100,100,Rarb,0.427040971464633,0.267214591044624
