feature,group,avgExpr,logFC,statistic,auc,pval,padj,pct_in,pct_out
RPL35A,aFB1,0.626933395002152,0.124722254689568,733773.5,0.540061132594286,0.000260466882939449,0.00598432055388107,40.5181918412348,32.977303070761
SPON2,aFB1,0.421238018864017,0.167661954143074,750509.5,0.55237891609982,5.86617134041162e-08,2.90881448139139e-06,28.6659316427784,19.2256341789052
LRPAP1,aFB1,0.36489663813164,0.14105983711237,742017,0.546128391696095,7.88117559574188e-07,3.23636116219987e-05,26.0749724366042,17.7570093457944
MRFAP1,aFB1,0.271314921494335,0.103615913225628,725346.5,0.533858816533033,6.220543884961e-05,0.0016926520517149,20.1212789415656,13.8851802403204
HTRA3,aFB1,0.909930684039394,0.502074394076966,873118,0.642619413168311,4.10491107015227e-36,1.7245588475054e-33,51.1576626240353,25.634178905207
C1QTNF7,aFB1,0.527178918510019,0.176419470525352,748905.5,0.551198363713176,5.85807303324922e-07,2.47743351918309e-05,33.406835722161,24.2990654205608
FGFBP2,aFB1,0.14756523234417,0.130745720497674,735283.5,0.541172500489443,4.29875237920611e-13,3.95061543772665e-11,9.7574421168688,1.60213618157543
SLIT2,aFB1,1.96463066900625,0.283085207020734,778883.5,0.573262328455581,4.47310094147013e-09,2.58662652767003e-07,82.0837927232635,74.8998664886516
SOD3,aFB1,0.521737002171058,0.310821010835745,801397.5,0.589832750171857,1.02038925450507e-19,1.5757929514114e-17,32.3594266813671,16.2883845126836
KLF3,aFB1,0.491416423636089,0.149037776348294,740384.5,0.544926863160436,1.11724553581055e-05,0.00036632430599977,32.7453142227122,25.2336448598131
SMIM14,aFB1,0.558747078451173,0.126738140385966,733429,0.53980757879304,0.000196581815211485,0.00465934245340997,36.8798235942668,30.8411214953271
LIMCH1,aFB1,1.40091268853754,0.1841228102478,743884.5,0.54750288146047,0.000118044127082841,0.00298520634735385,70.8379272326351,61.9492656875834
SHISA3,aFB1,0.33194162421551,0.284102293749214,797521,0.586979625903263,3.72129889737592e-27,9.42178663215753e-25,21.2238147739802,4.27236315086782
ATP8A1,aFB1,0.655611660145018,0.342905968926762,817984,0.602040500895718,9.98607875069412e-22,1.84433708559317e-19,40.1874310915105,21.4953271028037
KCTD8,aFB1,0.257162782059707,0.146788328490391,729786.5,0.537126679747933,4.03251889144072e-07,1.75589099930148e-05,15.0496141124587,8.01068090787717
CORIN,aFB1,0.204508388549577,0.0948101776067888,722477.5,0.531747217532233,1.01174564298391e-05,0.000336934213213571,14.2778390297685,8.01068090787717
PDGFRA,aFB1,1.25440458865713,0.180896512063115,752139,0.553578236619793,1.3075463202933e-05,0.00042363392687401,68.5777287761852,59.8130841121495
SLC4A4,aFB1,0.319505305463477,0.176755471208876,751940.5,0.55343213958192,1.83671312840053e-10,1.27671599294329e-08,20.8930540242558,10.6809078771696
CNOT6L,aFB1,0.379909126245635,0.106302177593299,726289,0.53455250146097,0.000281776111637536,0.00641607059202778,26.6813671444322,20.4272363150868
ANTXR2,aFB1,0.862666324942985,0.319463783731156,806517,0.593600728939578,5.04493680625713e-16,5.93455320123127e-14,51.0474090407938,35.5140186915888
PRDM8,aFB1,0.0839146396276159,0.049434279851877,704783,0.518723973015104,0.00020151811196737,0.00476158154426733,6.7805953693495,3.07076101468625
PTPN13,aFB1,0.927566609261282,0.204237730857268,762618,0.561290835410095,2.17390331449668e-07,9.90589959672498e-06,54.6306504961411,45.3938584779706
AFF1,aFB1,1.09435032407019,0.214851070048173,765264,0.563238305244921,1.72542242478582e-07,7.95948000182898e-06,61.7971334068357,52.0694259012016
HSD17B11,aFB1,0.305792090460146,0.11461538509548,731804,0.538611570296595,1.28193982882753e-05,0.000415689920236686,22.6019845644983,15.4873164218959
SPARCL1,aFB1,1.9070896628766,0.466961803190653,839641,0.6179801661311,2.95871004386691e-21,5.23677980032759e-19,81.1466372657112,67.6902536715621
FAM13A,aFB1,1.00896234497767,0.165465878689542,744645,0.548062613436806,6.07912119795315e-05,0.00166245266465627,57.6074972436604,51.4018691588785
ADH1B,aFB1,0.966417270825949,0.172073718635033,736840,0.54231809262773,0.000266656622297043,0.006100867341136,49.1730981256891,44.0587449933244
MANBA,aFB1,0.403438588515863,0.123305023790525,732486.5,0.539113893865102,5.18130337133929e-05,0.00144167692277782,28.0044101433297,20.9612817089453
MCUB,aFB1,0.331434533190032,0.131735299249841,735262,0.541156676377029,4.15459967692845e-06,0.000151559637641843,23.2635060639471,15.7543391188251
CFI,aFB1,0.212369336377281,0.122656649312232,735720.5,0.541494134774333,1.83144164964746e-08,9.69776256338949e-07,15.5457552370452,7.47663551401869
ANXA5,aFB1,0.824588952248658,0.318496725317781,812538.5,0.59803258442348,1.79619886075508e-17,2.35172872073724e-15,50.5512679162073,35.781041388518
SPRY1,aFB1,1.30141589622309,0.42189170326219,830289,0.611097045233409,6.72477081801295e-20,1.05800293474672e-17,65.986769570011,49.2656875834446
FAT4,aFB1,0.951818865835195,0.162575374223343,744519,0.547969876778005,4.84947049796793e-05,0.00135824253925137,53.7486218302095,46.328437917223
PCDH18,aFB1,0.178468671272592,0.0869788862210286,718891.5,0.529107902782541,3.47819465515282e-05,0.00101242526213711,13.4509371554576,7.87716955941255
SETD7,aFB1,0.502222055974517,0.145444171186757,744304.5,0.547812003656474,4.3454362854249e-06,0.000157918607060912,34.7298787210584,26.1682242990654
HHIP,aFB1,0.0771237145627954,0.0519690566116168,702199,0.516822135504451,0.000152315176818597,0.00373758762833877,5.34729878721058,2.00267022696929
SMAD1,aFB1,0.262986692066137,0.0898168563720823,718486,0.528809452662352,0.000459810390286268,0.00970679791884832,18.6879823594267,13.2176234979973
NR3C2,aFB1,0.853934345915602,0.174912861104042,750402.5,0.552300163540362,6.61632471922884e-06,0.000231850330284911,50.3307607497244,41.2550066755674
SH3D19,aFB1,1.52113263906741,0.211598671109128,759096,0.558698624995032,2.23302817690101e-06,8.57998997297511e-05,74.4211686879824,67.2897196261682
TMEM154,aFB1,0.0580286754198548,0.0409749253606027,698597,0.514171044671101,0.000454470479711,0.00960998944127833,4.41014332965821,1.60213618157543
CTSO,aFB1,0.246010020571315,0.110125018396434,731034.5,0.538045214273202,2.45951758093852e-06,9.34690026211337e-05,18.4674751929438,11.214953271028
FAM198B-AS1,aFB1,0.712674218099026,0.342691867776042,809126.5,0.595521334583561,1.0757559613328e-18,1.54034554897806e-16,41.4002205071665,24.8331108144192
TMEM144,aFB1,0.486636156388129,0.244087152595444,771882.5,0.568109555850285,2.38226999319921e-12,2.05590438171555e-10,29.8787210584344,17.7570093457944
GALNT7,aFB1,0.466264967747784,0.122716865794348,730342,0.53753553065241,0.000192254719572713,0.00456811074206613,31.0363836824697,24.56608811749
SCRG1,aFB1,0.111470586833429,0.0636762107814525,711061,0.523344613840137,2.6432959163341e-05,0.000787039300446797,8.37927232635061,3.73831775700935
STOX2,aFB1,0.281120991534269,0.110928633185014,723710.5,0.532654711979074,5.71884520531523e-05,0.00157746876655416,18.3572216097023,12.1495327102804
RETREG1,aFB1,0.213673440088054,0.105120228472509,723309.5,0.532359573882413,1.14176121832786e-05,0.000372764074619064,14.9944873208379,8.81174899866489
PDZD2,aFB1,0.597479197961382,0.275051541576694,783850,0.57691769842333,1.73222385300914e-13,1.66393593277368e-11,36.438809261301,23.0974632843792
GDNF-AS1,aFB1,0.14849834107744,0.0866031673275394,721724,0.531192637592497,7.8066827469851e-07,3.21613457004297e-05,11.0804851157663,4.93991989319092
C7,aFB1,2.04625788601115,0.664871550425308,878793,0.646796242840509,3.5652801308968e-32,1.20623207685235e-29,79.1069459757442,62.3497997329773
C6,aFB1,0.30077935622831,0.0976340612373661,722573.5,0.531817874034177,0.000151163937483867,0.00372128042108546,19.7905181918412,13.6181575433912
SELENOP,aFB1,0.589215702163384,0.31334096121067,813532,0.598763805618075,3.63736015696605e-21,6.40829106732576e-19,38.0926130099228,19.7596795727637
GPX8,aFB1,0.153146847288419,0.069672128234831,711040,0.523329157730337,0.000440337481542847,0.00935252347603587,11.6868798235943,7.20961281708945
PDE4D,aFB1,1.34301928563608,0.291382184538967,784026.5,0.577047603346174,2.49509685521698e-10,1.69131290552838e-08,66.4829106945976,49.3991989319092
ADAMTS6,aFB1,0.40310251684394,0.170425261964808,740689,0.545150976752539,5.81752431465543e-07,2.46847693755374e-05,24.090407938258,15.7543391188251
PIK3R1,aFB1,0.951374210176005,0.253629196558298,777890,0.572531107260986,7.81138859227163e-10,5.01069122938149e-08,54.6857772877619,43.2576769025367
HEXB,aFB1,0.329244103554518,0.118896216572182,732218.5,0.538916644463842,1.48220398183882e-05,0.000471432116719469,23.4288864388093,16.2883845126836
F2R,aFB1,0.336052059622459,0.110281249073182,724638,0.533337356828583,0.000202720554801515,0.00478703491699612,23.0429988974642,16.9559412550067
COX7C,aFB1,0.708996329678796,0.135772336734433,733450.5,0.539823402905454,0.000411960906159027,0.00884385225029957,44.4321940463065,37.2496662216288
RHOBTB3,aFB1,1.14047244131639,0.515590056183643,871733.5,0.641600413929341,1.72148156583044e-32,6.0379781415838e-30,61.135611907387,38.0507343124166
GLRX,aFB1,0.239011959941431,0.0989494430289951,723972.5,0.532847545348962,2.94310253399407e-05,0.00086685479951562,17.1444321940463,10.9479305740988
RGMB,aFB1,0.15608125840022,0.0781351893349435,715115,0.526328379036805,7.29352096727197e-05,0.00195538990252296,11.8522601984565,6.80907877169559
EPB41L4A,aFB1,0.950747181783256,0.173802088244326,747324.5,0.550034739446789,2.52587676764302e-05,0.000756200428377137,55.2921719955899,47.9305740987984
MCC,aFB1,0.891564038972859,0.190491065574803,749980.5,0.551989569333901,8.65537407617713e-06,0.000293346377553386,51.2679162072767,44.0587449933244
LOX,aFB1,0.17341384375248,0.0708381058203815,713617,0.52522584320439,0.00023328055627497,0.00542820994945123,12.6240352811466,7.61014686248331
PPIC,aFB1,0.208221983922199,0.0936787807866329,721774.5,0.531229805856541,3.15490704146664e-05,0.000925673454353883,15.4906284454245,9.47930574098798
MEGF10,aFB1,0.130459410693842,0.0946224751300148,724478.5,0.533219963994624,8.28682233555659e-09,4.55191817113023e-07,9.53693495038589,2.93724966622163
ADAMTS19,aFB1,0.661153927676473,0.28312512234253,785489.5,0.578124378995589,1.44455290835705e-13,1.3981443604911e-11,37.9272326350606,23.8985313751669
AC008591.1,aFB1,0.196012558431139,0.106624672021683,728218.5,0.535972623549518,3.9321405929085e-07,1.71609208912654e-05,14.1124586549063,7.07610146862483
HINT1,aFB1,0.255311393538292,0.0876099590784432,719394.5,0.529478113412518,0.00032918650636606,0.00732119216107089,18.632855567806,13.0841121495327
SMAD5,aFB1,0.472856225583436,0.114841644154538,728451,0.536143744765163,0.000422929610564683,0.00904813762814685,32.5799338478501,26.4352469959947
SPOCK1,aFB1,0.769672772137661,0.330188283762177,802239,0.590452098571708,1.68312656342325e-16,2.07572940794305e-14,43.2194046306505,26.5687583444593
NDFIP1,aFB1,0.836880490742803,0.215816096381464,772720.5,0.568726328231836,4.06929049441955e-09,2.37154031847795e-07,52.2050716648291,41.6555407209613
NR3C1,aFB1,1.15292769389475,0.236115885338497,772735,0.56873700030765,1.70380970454342e-08,9.08484641762892e-07,65.0496141124587,54.2056074766355
ARHGEF37,aFB1,0.195779078223327,0.125235181681987,738779.5,0.543745574768563,6.90598577616933e-10,4.48255929047079e-08,14.5534729878721,6.00801068090788
GPX3,aFB1,0.488622221698429,0.155036921512605,744289,0.547800595575431,2.27427001634932e-06,8.70346516466977e-05,32.0286659316428,23.497997329773
GALNT10,aFB1,0.735543708016422,0.34676175256321,820374.5,0.603799921394642,8.87184226977594e-21,1.50746400807024e-18,45.3142227122382,27.1028037383178
SGCD,aFB1,1.2075043801125,0.160191690264112,738247.5,0.543354019986958,0.000368118491938837,0.00806506479387603,62.954796030871,57.2763684913218
ADRA1B,aFB1,0.285960074571072,0.142508192232864,741505,0.545751557019061,2.56963322981716e-08,1.33296673011045e-06,19.6251378169791,10.8144192256342
DBN1,aFB1,0.21537015559527,0.121792743739857,736216.5,0.54185919336771,1.91110927571624e-08,1.00638593278109e-06,15.8765159867696,7.74365821094793
CANX,aFB1,0.407064808437726,0.134345355123433,736148.5,0.541809145012166,1.79023698667119e-05,0.000559171162070477,28.6108048511577,21.6288384512684
LTC4S,aFB1,0.160785452229413,0.12333202824695,738314,0.543402964334659,8.19022717191202e-12,6.71932564397786e-10,11.9073869900772,3.33778371161549
RACK1,aFB1,0.574420763546124,0.120755177904596,731727.5,0.538555265896609,0.000332972020160027,0.0073967770498187,37.7067254685777,30.8411214953271
TMEM14C,aFB1,0.202535400009137,0.0887550349473525,722691.5,0.53190472265115,2.27009193947998e-05,0.000687156650342511,15.6560088202867,9.47930574098798
ELOVL2,aFB1,0.106446345001093,0.054392936900048,706061,0.519664587697231,0.000246916903623195,0.00569697051443475,7.66262403528115,3.73831775700935
CARMIL1,aFB1,1.19887020896201,0.154693893604242,742405.5,0.546414329727398,0.000147796278956335,0.00364541905856751,65.4355016538038,58.7449933244326
HIST1H4C,aFB1,0.130252952788669,0.0663064805923543,712512.5,0.524412925429422,9.77298808788583e-05,0.00252338376681056,10.529217199559,5.74098798397864
HCG11,aFB1,0.162349648070917,0.0892527623348511,719690,0.529695602957563,8.23917099930394e-06,0.000281493964677738,12.1278941565601,6.40854472630174
HLA-A,aFB1,0.774049312636523,0.229706264046779,768477,0.565603090044352,7.55038381631068e-09,4.17136883932621e-07,46.4167585446527,36.4485981308411
TUBB,aFB1,0.382084059473899,0.150843693151175,746620,0.549516223763254,1.44549336024853e-07,6.74757712523341e-06,26.8467475192944,17.6234979973298
DDAH2,aFB1,0.363876130855726,0.155715330641833,746981,0.549781921650772,7.18315893716826e-08,3.50727138348505e-06,25.6339581036384,16.5554072096128
CLIC1,aFB1,0.315174257883047,0.165640535200274,754663.5,0.555436281819346,1.35142742409693e-10,9.58560702238398e-09,22.3814773980154,11.7489986648865
HSPA1B,aFB1,0.173358346785206,0.064218227575862,713050.5,0.524808896242399,0.000442983252148329,0.00940349401048461,13.3958103638368,8.41121495327103
TNXB,aFB1,1.95928366449152,0.734919795930127,931688.5,0.685727607408923,2.5600431691306e-50,2.03902104997984e-47,81.5325248070562,61.8157543391188
HLA-DPA1,aFB1,0.120045814766946,0.0549496475046979,707878,0.521001909197563,0.00038188653038753,0.00830011594272067,9.26130099228225,5.07343124165554
CUTA,aFB1,0.189113802006242,0.0815310883538238,716448.5,0.527309842009118,0.000171991448167688,0.00413807744172366,14.2778390297685,9.07877169559413
ITPR3,aFB1,0.263589314038744,0.115904142193591,730377,0.53756129083541,5.04078151243114e-06,0.000180952223475826,19.1841234840132,12.1495327102804
MAPK14,aFB1,0.401728281554734,0.1114484322133,730496.5,0.537649243460226,0.000106640583566153,0.00273255774149972,28.335170893054,21.4953271028037
PI16,aFB1,0.865842981567127,0.651426133164921,915786.5,0.674023652264026,2.00450813729629e-57,2.32225304839317e-54,46.96802646086,14.2857142857143
OARD1,aFB1,0.153110057262428,0.0687875905787425,710562.5,0.522977715233689,0.000429024059692447,0.00915802279514345,11.3009922822492,6.80907877169559
TNFRSF21,aFB1,0.143369644571852,0.0886579991364689,716692,0.527489059282277,7.32287382771822e-06,0.000252900442012191,10.2535832414553,4.93991989319092
HMGCLL1,aFB1,0.474884211071338,0.238149572305369,774339,0.569917552694294,3.69366109104677e-13,3.44420383345876e-11,29.4377067254686,16.4218958611482
DST,aFB1,2.20103072065052,0.170013978556334,762067,0.560885296529147,1.18811528600586e-06,4.76629963266423e-05,90.9040793825799,87.5834445927904
BAG2,aFB1,0.284477325784314,0.0964263385057852,721741.5,0.531205517683998,0.000226623418283949,0.00529388962622858,20.0661521499449,14.1522029372497
PHF3,aFB1,0.786038930414406,0.133831625981973,736221,0.541862505391238,0.000306376283079549,0.00689870243816398,49.1179713340684,43.524699599466
AL391807.1,aFB1,0.13887597222441,0.106981315122139,728665,0.536301249884079,1.60050511191006e-09,9.82165504549496e-08,10.4189636163175,3.33778371161549
ADGRB3,aFB1,1.28794615683425,0.745486209463731,916343.5,0.674433607176345,6.78471428738527e-50,5.29360024328625e-47,59.5920617420066,27.7703604806409
LMBRD1,aFB1,0.528631780436754,0.129282122720792,737703.5,0.54295363314261,4.43384049313252e-05,0.00125936222803083,35.6119073869901,27.7703604806409
COL12A1,aFB1,1.03038938485216,0.268553376295082,780053.5,0.574123454573021,3.94942658610253e-10,2.63508774543256e-08,56.06394707828,43.7917222963952
NT5E,aFB1,0.231854561493023,0.131998457040114,739728,0.544443675727872,6.69437940862614e-09,3.73079911328259e-07,16.9239250275634,8.41121495327103
SOBP,aFB1,1.29717420482365,0.225786007062087,763508.5,0.561946248066146,4.36755291679242e-07,1.88035940948076e-05,67.199558985667,58.611481975968
MARCKS,aFB1,0.530041673465904,0.123768088840131,729808.5,0.537142871862962,0.000413696375869371,0.00887045773744358,35.226019845645,28.7049399198932
RNF146,aFB1,0.483334473942942,0.188362594654212,763504,0.561942936042618,1.25857895148648e-09,7.82809695163261e-08,33.5722160970232,22.4299065420561
KIAA0408,aFB1,0.183058762008519,0.0757511071128824,712677,0.524533998289524,0.000466453384367549,0.00983617172518244,13.1201764057332,8.41121495327103
PTPRK,aFB1,0.921529932927112,0.208163628688935,758571.5,0.558312590252641,6.05962535537e-07,2.5551615698537e-05,52.2050716648291,41.7890520694259
LAMA2,aFB1,3.86351739172919,0.607777433410483,955126,0.702977729953794,6.32642673214369e-59,8.06218734655284e-56,99.0628445424476,95.0600801068091
AL356124.1,aFB1,0.451300991274606,0.194143063733905,760559.5,0.55977576864706,9.72488358734407e-10,6.14532271781407e-08,29.8787210584344,19.3591455273698
TCF21,aFB1,0.458479851713343,0.14058335564159,739229,0.54407640911881,8.17327468343101e-06,0.000279742582293869,30.0992282249173,21.6288384512684
NHSL1,aFB1,0.67465568969365,0.199833151424792,756664.5,0.556909028281737,2.51591313702763e-07,1.13426739553895e-05,41.8412348401323,32.5767690253672
AL356599.1,aFB1,0.289643903259609,0.0911266900611099,719811.5,0.529785027592836,0.000452347463312627,0.00957568985044576,20.1764057331863,14.4192256341789
RAB32,aFB1,0.144656054690861,0.0672416549740508,711093.5,0.523368534010066,0.000273153699224035,0.00623501020228288,10.9702315325248,6.40854472630174
LRP11,aFB1,0.369388456263016,0.153944680148945,745514.5,0.548702569983057,1.55100431894744e-07,7.20491447359411e-06,25.7993384785006,17.0894526034713
SYTL3,aFB1,0.144010379049113,0.0722828668941915,711724,0.523832585306686,0.000222778193196257,0.0052219700208989,11.0804851157663,6.54205607476636
EZR,aFB1,0.321650034160995,0.109202305245734,734121,0.540316894411218,5.92194654539951e-06,0.000209631424423304,23.2083792723264,15.086782376502
AFDN,aFB1,0.675626313991258,0.194369287389028,758913,0.558563936038202,1.24055933034622e-07,5.84806704789965e-06,42.3925027563396,32.977303070761
ACTB,aFB1,1.23356181688281,0.261970613849427,774251.5,0.569853152236794,8.89228149498978e-09,4.87748656865071e-07,63.561190738699,53.0040053404539
C1GALT1,aFB1,0.359353929483311,0.169334634880448,751398.5,0.553033224748029,7.33220505414021e-09,4.0625729192005e-07,25.2480705622933,15.8878504672897
COL28A1,aFB1,0.353230428744731,0.256194584861567,779339,0.5735975788372,1.32588412959652e-18,1.88438201333102e-16,21.8853362734289,7.87716955941255
ETV1,aFB1,0.385315517684338,0.194054614926516,764987,0.563034431796604,1.18714353705162e-11,9.51481856709023e-10,26.7364939360529,15.086782376502
DGKB,aFB1,0.183485773471012,0.0941838842120145,713554.5,0.525179842877604,0.000144783348481773,0.00358034424049591,11.742006615215,6.94259012016021
TSPAN13,aFB1,0.076798689947507,0.0504074769102262,703360.5,0.517677005577448,0.000158845036509382,0.00388286738541573,5.89856670341786,2.40320427236315
AC007091.1,aFB1,0.181067500751784,0.0913366283934267,711222,0.523463110681938,0.000251305216200944,0.00579122948799174,10.9151047409041,6.40854472630174
GPNMB,aFB1,0.493513277263143,0.222672741361548,771852,0.568087107690813,1.15323847508412e-11,9.26249162624808e-10,32.4145534729879,20.2937249666222
CREB5,aFB1,1.03949813460283,0.256905716795652,776242.5,0.571318538646899,1.50311525328845e-09,9.28361861849286e-08,55.4024255788313,41.7890520694259
ELMO1,aFB1,0.780033813601047,0.156198739887923,741502,0.545749349003375,5.98801108772159e-05,0.00163883404992355,46.7475192943771,38.0507343124166
TMED4,aFB1,0.230398467930139,0.0848786891469253,717290,0.527929190408969,0.000439567859176372,0.00934136677274701,17.2546857772878,12.0160213618158
PPIA,aFB1,0.55831409569697,0.172315636636931,753828,0.554821349450867,2.67150347730742e-07,1.19595139860586e-05,37.4310915104741,28.1708945260347
EGFR,aFB1,1.19563003849019,0.404795527058853,830325.5,0.611123909424253,3.21259715848099e-20,5.20427126974096e-18,62.954796030871,45.6608811748999
